path,x1,y1,x2,y2
18352.png,41,15,179,201
08616.png,73,32,359,402
06158.png,66,40,303,336
08875.png,49,29,154,162
18494.png,42,17,195,205
16517.png,35,0,223,223
08991.png,46,21,176,187
04363.png,-1,-1,-1,-1
07514.png,40,28,202,216
07039.png,55,33,215,240
21275.png,47,35,362,388
10658.png,45,21,181,192
12768.png,113,43,471,525
11386.png,134,61,518,538
18030.png,131,90,501,580
00914.png,75,40,307,332
14271.png,26,24,174,191
09550.png,25,30,175,217
01978.png,114,55,372,377
21203.png,81,29,427,481
13012.png,124,40,577,612
07296.png,46,36,164,183
02943.png,31,12,152,163
12282.png,41,20,189,198
13069.png,31,27,174,201
07558.png,34,35,205,232
12955.png,46,19,181,193
09925.png,239,149,1010,1120
11831.png,110,41,455,519
00808.png,65,38,287,318
03545.png,97,66,420,440
05335.png,140,97,561,639
20831.png,51,19,193,198
00231.png,70,66,332,383
11781.png,-1,-1,-1,-1
10746.png,66,32,289,331
20227.png,39,20,192,204
02079.png,121,66,415,443
19413.png,111,79,499,552
03278.png,30,13,133,145
09922.png,71,38,306,336
19797.png,66,39,359,409
03389.png,113,77,478,539
21716.png,134,69,582,631
12705.png,46,21,183,201
04324.png,105,24,404,437
21912.png,98,59,455,488
09995.png,43,19,178,189
04634.png,30,20,117,130
03033.png,66,33,309,353
09651.png,45,20,188,202
17720.png,25,10,178,201
08914.png,77,45,377,430
11270.png,69,46,293,317
20343.png,43,23,180,203
11338.png,62,55,269,298
17128.png,112,71,419,451
18998.png,47,28,184,199
13379.png,46,19,180,199
05034.png,150,97,675,761
02522.png,-1,-1,-1,-1
08230.png,81,27,285,247
02779.png,65,31,278,293
10387.png,54,18,221,233
13555.png,83,36,385,411
00152.png,75,26,282,333
21111.png,48,17,178,197
14622.png,41,17,180,202
00034.png,67,34,284,316
11822.png,96,45,403,420
00288.png,39,0,211,209
17160.png,35,18,184,199
16455.png,152,54,605,679
03813.png,44,30,216,228
03095.png,63,40,223,233
16036.png,169,84,962,1078
15946.png,37,16,179,195
05492.png,72,20,264,293
12970.png,46,22,181,200
05250.png,44,25,224,252
20238.png,105,56,443,502
10740.png,46,14,185,199
05640.png,35,16,174,188
18971.png,32,2,191,208
03520.png,106,69,509,560
03277.png,76,50,359,390
00751.png,-1,-1,-1,-1
05792.png,58,38,218,242
18013.png,111,66,373,399
16532.png,46,25,177,201
18894.png,34,22,177,203
17866.png,24,15,110,122
15296.png,35,19,191,203
03015.png,60,41,214,233
16155.png,42,26,184,195
19532.png,-1,-1,-1,-1
20359.png,70,28,384,431
05806.png,54,32,230,238
07393.png,148,54,563,649
09248.png,19,0,171,183
16885.png,131,70,540,612
20209.png,95,69,385,422
17341.png,51,18,195,204
14028.png,43,18,179,191
05148.png,127,79,526,603
08642.png,101,83,423,471
14216.png,143,56,541,552
21658.png,91,72,413,446
04548.png,107,110,451,510
20334.png,38,29,185,202
18109.png,39,24,179,200
08284.png,142,33,559,591
05548.png,92,52,416,462
00096.png,0,47,862,1079
21919.png,78,46,423,456
01797.png,149,78,555,642
17504.png,-1,-1,-1,-1
14688.png,42,28,183,206
04644.png,103,41,441,493
17661.png,97,25,387,427
09090.png,103,36,463,509
15308.png,59,16,280,310
20022.png,43,37,181,207
11053.png,136,43,556,608
00415.png,88,22,433,462
09343.png,96,44,465,510
12026.png,44,22,185,207
02258.png,63,28,227,255
14738.png,45,37,347,376
07585.png,71,35,243,235
05112.png,77,53,356,406
15911.png,22,0,102,111
16309.png,91,56,430,488
10339.png,126,54,611,662
02533.png,165,69,600,660
17836.png,43,21,180,197
05110.png,123,55,488,537
15590.png,72,38,386,424
14691.png,21,12,105,117
05566.png,51,34,209,235
07520.png,180,63,706,782
07328.png,58,62,355,441
10919.png,-1,-1,-1,-1
02012.png,185,59,828,950
09279.png,29,16,219,226
05358.png,53,0,299,299
15201.png,38,21,182,199
16284.png,61,28,266,291
16424.png,26,19,171,199
16564.png,-1,-1,-1,-1
02531.png,91,43,468,483
17995.png,121,45,521,563
04279.png,-1,-1,-1,-1
03043.png,67,19,255,270
10832.png,90,73,453,523
03390.png,-1,-1,-1,-1
22020.png,80,33,383,419
09919.png,33,21,188,196
03732.png,-1,-1,-1,-1
05028.png,69,17,290,310
19781.png,135,52,504,567
16105.png,118,67,513,577
18885.png,-1,-1,-1,-1
11269.png,111,81,462,499
01549.png,-1,-1,-1,-1
10492.png,42,33,215,254
12976.png,91,47,364,403
06684.png,86,47,410,454
09784.png,37,14,198,221
07276.png,55,16,231,237
15545.png,91,69,412,453
11166.png,43,18,185,203
06240.png,84,34,393,433
11683.png,51,27,176,206
18006.png,34,8,187,212
21651.png,51,23,207,226
01891.png,75,44,374,413
21930.png,138,99,486,543
14960.png,54,33,227,253
10092.png,46,27,176,194
14145.png,18,0,198,211
17531.png,39,25,183,190
09330.png,56,32,213,239
15410.png,46,30,177,194
07384.png,102,54,411,445
04007.png,58,43,220,244
20528.png,37,10,187,201
12195.png,30,13,141,151
17457.png,45,19,187,196
03590.png,90,91,372,442
01712.png,37,13,174,187
18799.png,138,61,597,653
11455.png,32,12,179,196
13441.png,-1,-1,-1,-1
21076.png,-1,-1,-1,-1
14809.png,43,20,188,194
09949.png,-1,-1,-1,-1
17082.png,47,23,196,204
07215.png,110,63,464,504
05188.png,117,38,486,520
13315.png,85,52,420,476
08641.png,365,229,658,573
02228.png,26,20,166,178
05427.png,53,15,232,236
20329.png,-1,-1,-1,-1
00503.png,71,29,393,420
11525.png,27,17,183,210
11819.png,42,4,191,205
08625.png,41,47,335,387
12752.png,-1,-1,-1,-1
01061.png,119,64,439,505
16829.png,-1,-1,-1,-1
02108.png,126,76,454,509
01033.png,120,47,514,549
18001.png,92,39,356,387
08451.png,68,9,341,377
05413.png,32,12,156,173
02916.png,68,54,284,324
18087.png,50,21,182,193
01191.png,113,46,453,491
14025.png,176,74,813,941
08307.png,43,21,276,292
17754.png,43,17,187,204
15272.png,46,22,182,199
08676.png,114,91,432,470
15515.png,121,52,584,663
12065.png,40,17,179,202
03212.png,109,67,527,586
11477.png,113,94,417,475
10375.png,52,11,191,203
10275.png,41,20,176,198
20822.png,82,38,287,300
11824.png,44,24,181,197
20796.png,44,17,187,199
17234.png,76,12,341,375
15000.png,101,42,417,444
05914.png,-1,-1,-1,-1
04950.png,44,26,179,196
15675.png,33,11,197,208
12610.png,-1,-1,-1,-1
06279.png,48,21,215,237
08458.png,41,17,175,200
04819.png,180,84,790,857
20868.png,41,18,184,206
19796.png,14,15,128,142
10510.png,20,19,187,207
15802.png,32,21,180,198
13827.png,117,67,459,475
10814.png,63,28,253,278
03888.png,-1,-1,-1,-1
11361.png,67,33,271,300
20314.png,46,13,180,197
10442.png,46,6,291,305
21315.png,50,25,182,199
04297.png,52,25,203,232
02682.png,51,33,228,239
06382.png,-1,-1,-1,-1
09493.png,42,12,190,213
20989.png,35,10,193,207
04493.png,102,37,463,493
17233.png,39,21,180,199
11038.png,41,26,178,205
20319.png,78,32,324,369
09073.png,79,23,384,442
02538.png,127,51,575,623
20654.png,45,25,184,192
21887.png,69,51,253,273
08410.png,-1,-1,-1,-1
03002.png,27,23,219,247
09147.png,114,56,572,665
07166.png,82,55,309,344
00765.png,98,43,384,429
18276.png,40,13,188,207
00629.png,51,24,206,227
13270.png,122,64,471,470
12817.png,48,31,226,248
02452.png,44,19,209,216
07059.png,-1,-1,-1,-1
10518.png,81,33,418,461
16698.png,-1,-1,-1,-1
14245.png,43,14,181,195
17542.png,37,18,165,175
06870.png,130,77,543,614
06257.png,77,63,386,424
04384.png,78,51,354,398
01973.png,93,54,383,424
07029.png,58,46,381,424
16188.png,106,71,535,586
02247.png,134,79,555,632
12875.png,43,5,191,210
16700.png,46,26,188,191
06861.png,190,188,498,580
00720.png,98,36,395,434
06974.png,68,38,324,375
07377.png,41,16,210,221
01456.png,92,57,470,506
19826.png,41,15,184,196
12254.png,90,52,388,439
21338.png,27,25,193,212
13660.png,48,16,186,191
12681.png,94,73,431,471
21535.png,93,44,406,441
11612.png,35,11,162,174
12144.png,38,17,178,201
16521.png,41,25,182,202
11580.png,107,104,442,510
11348.png,52,21,181,205
14634.png,61,33,253,257
17907.png,80,38,335,362
05992.png,-1,-1,-1,-1
06356.png,-1,-1,-1,-1
11731.png,44,19,181,202
14914.png,162,156,545,621
08229.png,88,66,360,392
07278.png,123,50,556,601
11526.png,51,17,241,236
02807.png,123,64,385,398
03749.png,105,48,455,486
14880.png,-1,-1,-1,-1
05722.png,55,34,266,310
21762.png,-1,-1,-1,-1
04254.png,32,34,157,176
15233.png,46,25,186,205
18621.png,47,35,180,216
19717.png,102,43,460,501
20514.png,46,25,182,200
13735.png,38,25,180,203
01738.png,47,19,204,231
04649.png,124,28,505,543
04393.png,71,18,327,358
11527.png,87,0,1077,1182
14979.png,58,34,228,255
15043.png,38,30,184,207
12651.png,79,14,403,447
14214.png,47,33,236,268
19292.png,-1,-1,-1,-1
18056.png,45,22,193,198
04728.png,-1,-1,-1,-1
13047.png,111,63,517,580
21524.png,153,81,648,718
15341.png,47,23,178,196
00426.png,140,64,496,510
10820.png,-1,-1,-1,-1
20715.png,94,50,425,490
18098.png,69,40,284,312
12659.png,39,34,169,187
17885.png,103,72,445,480
14304.png,118,34,518,574
08805.png,106,79,426,478
20352.png,41,8,187,200
00672.png,59,38,338,381
18575.png,45,33,175,197
16638.png,286,142,1140,1251
10091.png,44,9,276,296
04498.png,80,20,341,355
04758.png,47,45,253,281
15013.png,25,19,187,211
04095.png,151,77,509,551
09215.png,43,23,209,228
21350.png,42,18,178,195
17808.png,39,10,182,200
19926.png,-1,-1,-1,-1
15215.png,89,68,474,529
06498.png,73,62,223,228
05845.png,52,19,227,235
20012.png,84,53,388,425
04762.png,84,48,353,370
04346.png,123,84,429,491
01559.png,43,15,206,222
01213.png,47,21,241,275
12005.png,40,27,181,203
18012.png,77,59,400,435
21618.png,89,70,403,442
10238.png,121,62,539,584
16251.png,40,23,183,205
16881.png,107,66,435,491
21983.png,62,35,266,286
21359.png,43,18,184,205
10629.png,29,26,179,209
16911.png,-1,-1,-1,-1
18721.png,93,36,358,405
01092.png,47,25,210,226
10190.png,120,38,465,505
01790.png,61,42,184,208
08796.png,37,20,194,233
02889.png,123,99,415,447
16715.png,43,25,179,208
01942.png,228,83,922,983
09468.png,41,7,189,207
17117.png,99,44,400,439
04487.png,31,19,116,134
02636.png,151,50,607,639
14464.png,49,40,177,192
05383.png,100,50,465,497
03916.png,83,36,389,430
14513.png,41,21,181,204
12487.png,185,184,494,569
16291.png,64,36,232,248
04766.png,32,18,286,314
14515.png,242,114,898,996
14626.png,102,60,461,524
11070.png,-1,-1,-1,-1
16355.png,85,48,396,441
00516.png,124,102,469,536
10405.png,117,57,507,567
19816.png,111,90,513,558
15820.png,112,28,601,676
20379.png,170,51,691,744
04654.png,68,40,225,237
08803.png,49,18,228,248
18094.png,55,23,206,223
16376.png,60,0,223,213
20382.png,121,62,427,453
00918.png,95,49,500,522
00632.png,124,77,491,519
20138.png,39,22,183,200
10305.png,60,27,194,202
01754.png,109,66,482,497
01509.png,92,39,422,468
10485.png,50,28,176,202
06543.png,185,60,814,900
10852.png,38,23,195,223
10631.png,42,22,181,201
20390.png,94,36,413,425
03680.png,-1,-1,-1,-1
12962.png,25,17,131,145
11395.png,36,28,180,200
17299.png,-1,-1,-1,-1
20558.png,39,16,181,200
06341.png,128,81,421,461
18186.png,100,92,430,469
06449.png,39,20,164,174
20557.png,78,61,356,402
00313.png,9,161,327,559
00171.png,79,58,294,353
21534.png,151,62,586,678
02743.png,66,29,275,299
00590.png,148,77,701,753
01471.png,100,30,471,528
20316.png,-1,-1,-1,-1
16258.png,53,39,245,276
02978.png,6,55,296,370
13354.png,40,19,179,194
05775.png,50,22,205,228
01806.png,160,69,712,781
17824.png,80,40,342,376
22244.png,93,71,424,478
21934.png,81,63,418,451
16938.png,47,26,177,201
07213.png,24,15,113,114
10278.png,42,24,186,190
13393.png,42,21,177,200
03282.png,60,32,243,259
07273.png,56,24,219,237
05945.png,88,523,410,900
02314.png,58,40,196,225
20506.png,40,13,184,207
07783.png,88,46,304,363
19600.png,41,17,176,194
00416.png,52,0,312,317
03755.png,26,22,93,110
20930.png,127,55,539,591
13749.png,168,77,607,684
04840.png,-1,-1,-1,-1
05367.png,79,41,291,317
22169.png,42,29,162,191
01011.png,100,48,357,385
04399.png,64,39,327,380
05476.png,43,24,224,229
08173.png,101,40,378,424
07357.png,101,57,391,448
19786.png,39,30,181,198
20999.png,41,11,187,204
04674.png,100,148,664,885
00530.png,41,33,169,195
06055.png,111,69,445,490
18139.png,73,46,383,422
00486.png,-1,-1,-1,-1
15871.png,41,23,184,200
06789.png,126,380,451,803
09979.png,42,24,188,196
21590.png,171,60,850,996
00520.png,56,25,239,268
15870.png,90,58,466,548
01172.png,75,50,303,326
17265.png,43,21,179,195
18725.png,88,45,399,436
10588.png,36,21,185,207
05944.png,54,33,205,226
04582.png,38,18,210,225
10196.png,40,27,184,201
12083.png,42,21,180,193
15554.png,42,0,267,294
11494.png,39,18,185,200
20919.png,178,79,811,938
03454.png,110,12,611,643
01243.png,86,39,387,425
08213.png,74,35,436,472
19801.png,98,42,400,440
01289.png,106,53,464,513
18745.png,44,24,193,201
14590.png,50,24,201,209
17823.png,113,48,457,486
08557.png,42,26,206,232
14370.png,41,21,185,201
03849.png,221,128,1080,1193
11639.png,47,25,184,194
18750.png,93,55,414,471
04908.png,56,36,219,235
08678.png,99,41,439,481
04652.png,135,49,527,578
07753.png,158,56,568,633
04431.png,115,96,468,544
08904.png,97,46,444,468
10889.png,38,8,181,208
03554.png,-1,-1,-1,-1
10053.png,49,26,181,209
00941.png,53,29,266,287
03396.png,55,35,214,242
16880.png,107,46,421,465
10270.png,105,34,403,450
20389.png,-1,-1,-1,-1
08636.png,-1,-1,-1,-1
01220.png,163,66,583,669
12075.png,157,77,619,711
19737.png,35,12,193,200
03023.png,89,40,425,493
17513.png,76,35,339,369
17727.png,41,30,223,251
14001.png,47,14,189,204
19083.png,47,32,179,194
12749.png,160,70,604,687
01409.png,66,29,368,397
05904.png,137,65,609,695
00059.png,83,45,295,327
01466.png,109,79,540,600
14244.png,40,16,184,197
16676.png,84,46,428,458
04339.png,50,21,335,383
07009.png,104,74,402,457
07534.png,108,38,485,533
07718.png,53,23,213,228
07853.png,57,40,213,232
08590.png,97,38,434,460
15727.png,42,19,181,199
05087.png,53,24,212,227
19288.png,44,23,162,177
16993.png,155,74,646,719
10315.png,129,57,570,588
01770.png,55,34,292,316
06570.png,85,28,443,511
12799.png,127,41,525,570
13671.png,43,38,347,377
13706.png,-1,-1,-1,-1
08373.png,142,58,498,565
10088.png,25,10,150,160
02136.png,-1,-1,-1,-1
02702.png,30,13,158,169
21902.png,53,32,241,260
03467.png,42,26,109,114
13360.png,61,14,259,284
00010.png,164,64,627,646
20478.png,40,8,192,212
01367.png,92,30,445,469
09786.png,63,16,307,321
20447.png,86,61,477,534
00602.png,123,82,431,469
22265.png,99,59,440,495
15784.png,71,34,422,460
01244.png,82,38,349,378
10274.png,100,56,348,385
18287.png,41,19,193,206
08769.png,80,52,251,274
01796.png,118,63,439,457
14251.png,47,23,212,230
15782.png,102,73,466,517
08487.png,134,91,430,460
05529.png,-1,-1,-1,-1
18119.png,45,19,181,195
00434.png,60,40,267,286
04748.png,-1,-1,-1,-1
07626.png,52,39,218,234
00623.png,49,20,220,240
05870.png,40,18,168,183
11647.png,47,23,181,199
11703.png,-1,-1,-1,-1
05520.png,88,44,333,363
22342.png,79,39,367,403
06477.png,128,15,513,494
10080.png,46,21,182,206
06147.png,51,21,248,268
19177.png,39,19,185,201
09145.png,86,33,364,400
11906.png,-1,-1,-1,-1
11255.png,129,124,463,512
21080.png,39,19,169,184
03219.png,80,51,366,424
17124.png,41,36,182,205
00413.png,40,27,185,200
12170.png,-1,-1,-1,-1
18919.png,38,33,176,207
03826.png,97,0,477,482
13755.png,39,21,182,198
14265.png,35,9,184,201
14005.png,53,39,183,197
02785.png,104,68,466,516
02150.png,135,88,545,589
14536.png,36,16,178,191
02078.png,111,71,446,498
03388.png,179,81,964,1087
09001.png,146,55,623,731
08047.png,61,32,272,299
06733.png,82,26,412,405
11895.png,60,50,223,242
04167.png,79,44,280,313
04286.png,92,24,449,495
10002.png,46,27,182,200
14460.png,-1,-1,-1,-1
20089.png,41,25,181,202
07011.png,177,183,479,559
12121.png,-1,-1,-1,-1
06830.png,50,35,178,201
06486.png,149,61,556,611
11181.png,41,20,180,193
05103.png,160,62,576,613
20036.png,-1,-1,-1,-1
01913.png,89,0,403,386
11710.png,31,15,186,202
17678.png,98,69,426,457
07872.png,122,24,553,595
08185.png,76,45,302,360
08790.png,115,88,445,508
16948.png,45,21,192,198
17348.png,49,24,180,196
19625.png,46,16,181,200
05478.png,62,39,226,240
13318.png,68,39,490,573
01775.png,76,44,356,377
14899.png,52,28,375,431
11790.png,38,16,182,199
20695.png,38,15,189,202
04463.png,97,49,399,419
03425.png,-1,-1,-1,-1
02720.png,169,99,895,1079
00864.png,60,35,232,262
11320.png,96,50,436,456
08470.png,56,40,344,411
09781.png,121,42,535,544
02877.png,113,93,373,432
04953.png,75,50,458,485
07376.png,98,92,309,354
16806.png,45,15,184,197
20093.png,-1,-1,-1,-1
21497.png,120,96,529,598
20824.png,40,25,179,196
05670.png,77,61,247,273
18539.png,97,39,429,474
13386.png,37,17,192,200
08132.png,233,25,1097,1104
13144.png,42,35,171,188
04404.png,289,107,1147,1281
07400.png,-1,-1,-1,-1
17127.png,85,50,422,476
19174.png,39,26,187,205
10556.png,70,36,302,328
19683.png,129,65,426,449
05862.png,99,64,360,405
05713.png,47,18,200,224
08563.png,57,38,205,228
14155.png,41,23,180,198
21802.png,53,23,180,180
15200.png,42,8,193,204
12229.png,36,22,183,201
04079.png,-1,-1,-1,-1
10356.png,49,26,184,202
13560.png,39,18,188,194
00372.png,192,0,996,1074
07622.png,42,20,158,172
15512.png,46,28,176,197
10397.png,67,31,252,274
11747.png,-1,-1,-1,-1
03559.png,0,454,357,903
03845.png,168,58,618,628
20019.png,56,25,260,275
01381.png,120,51,575,642
03844.png,71,20,330,360
02333.png,48,24,214,232
04488.png,100,64,436,485
17094.png,29,4,188,205
18952.png,43,14,184,200
19207.png,-1,-1,-1,-1
03042.png,33,13,184,203
15519.png,45,25,183,201
18265.png,92,60,403,446
08405.png,96,57,413,470
14050.png,41,30,180,195
14433.png,60,38,289,329
09311.png,39,30,133,153
00544.png,96,42,407,447
08128.png,69,50,380,422
18636.png,45,20,185,202
12344.png,122,56,554,602
07020.png,144,156,539,605
12533.png,129,58,504,555
16566.png,43,12,201,214
16549.png,41,36,175,210
18679.png,31,19,124,147
16990.png,42,27,187,215
10395.png,34,17,182,196
06145.png,52,18,277,303
17337.png,39,17,186,203
05928.png,179,150,710,798
10482.png,40,18,184,201
05222.png,77,58,314,351
00875.png,96,28,414,423
14185.png,39,23,190,198
09182.png,99,72,387,438
18424.png,46,38,181,209
15809.png,40,18,182,198
05655.png,71,22,296,321
00133.png,97,57,371,421
14630.png,43,22,181,206
20428.png,46,19,185,205
13345.png,45,19,177,198
13685.png,-1,-1,-1,-1
15656.png,38,5,192,201
04636.png,61,29,293,310
03231.png,41,20,175,190
02590.png,42,23,212,230
20896.png,45,19,187,205
03234.png,-1,-1,-1,-1
20095.png,-1,-1,-1,-1
10134.png,111,73,452,490
15895.png,82,30,359,390
05695.png,109,92,430,484
04601.png,74,63,414,446
12240.png,46,14,190,202
14309.png,34,0,187,204
07725.png,54,15,256,287
12698.png,44,35,174,192
00594.png,56,20,280,303
10086.png,-1,-1,-1,-1
18738.png,36,18,182,198
07182.png,88,40,399,434
13401.png,44,17,176,199
01846.png,84,44,371,393
12842.png,30,30,164,183
12731.png,44,29,186,199
06219.png,40,25,208,237
15110.png,41,16,184,204
22297.png,72,45,391,468
05144.png,88,62,397,430
18216.png,47,19,197,202
09625.png,47,17,185,182
09276.png,-1,-1,-1,-1
11152.png,85,17,381,426
02867.png,0,15,143,232
17126.png,-1,-1,-1,-1
16954.png,84,68,286,337
18807.png,45,29,178,194
12658.png,46,23,182,202
09349.png,122,70,562,635
20946.png,71,51,273,309
03115.png,-1,-1,-1,-1
03268.png,89,42,315,337
19159.png,63,26,239,241
06986.png,50,31,243,267
13970.png,45,18,176,189
07692.png,98,57,477,532
09411.png,43,26,183,201
22220.png,64,26,384,456
20391.png,48,25,179,208
19272.png,-1,-1,-1,-1
15910.png,96,51,443,467
15256.png,46,18,183,200
21209.png,123,31,487,518
06053.png,171,53,693,778
00452.png,35,13,160,168
07144.png,53,35,209,232
19557.png,95,71,425,477
21391.png,47,15,180,203
21227.png,-1,-1,-1,-1
20229.png,37,21,187,200
01311.png,55,41,234,254
13892.png,39,20,183,202
06604.png,71,52,454,561
02676.png,143,78,545,630
05550.png,127,51,510,577
16729.png,124,38,581,651
03864.png,17,6,107,111
00237.png,60,37,231,256
05918.png,166,126,578,650
10044.png,56,49,269,299
22312.png,115,41,514,574
13794.png,56,20,216,239
08582.png,90,31,398,425
05510.png,61,16,339,380
01462.png,102,81,446,475
21202.png,37,25,172,183
03804.png,126,21,578,652
18692.png,69,45,406,439
14310.png,65,28,274,316
15064.png,81,46,265,288
08811.png,115,67,502,553
11311.png,39,20,193,205
16722.png,90,56,409,451
06776.png,90,67,370,421
17683.png,34,13,140,148
12822.png,45,20,191,196
03215.png,59,522,401,924
05354.png,77,33,362,410
16023.png,42,16,192,204
02922.png,147,84,538,596
17755.png,100,52,424,478
00484.png,54,14,359,380
02351.png,35,17,132,146
02677.png,76,37,399,454
04696.png,260,0,702,368
02725.png,56,39,217,236
19473.png,42,34,179,196
05804.png,72,57,300,335
04435.png,32,19,147,165
02360.png,44,20,222,237
10201.png,33,20,188,205
00797.png,85,15,391,431
05231.png,113,154,249,332
